order_id,product_id,quantity
ORD46549,PROD0099,2
ORD46550,PROD0041,5
ORD46551,PROD0026,1
ORD46551,PROD0088,2
ORD46551,PROD0070,1
ORD46551,PROD0022,5
ORD46552,PROD0061,3
ORD46552,PROD0082,1
ORD46552,PROD0046,1
ORD46552,PROD0090,5
ORD46552,PROD0058,5
ORD46553,PROD0004,2
ORD46553,PROD0040,2
ORD46553,PROD0066,4
ORD46553,PROD0050,5
ORD46553,PROD0058,3
ORD46554,PROD0078,3
ORD46554,PROD0032,4
ORD46554,PROD0033,4
ORD46555,PROD0011,1
ORD46555,PROD0005,1
ORD46555,PROD0090,5
ORD46555,PROD0071,5
ORD46556,PROD0099,5
ORD46557,PROD0034,5
ORD46557,PROD0085,5
ORD46558,PROD0012,2
ORD46558,PROD0092,2
ORD46558,PROD0061,1
ORD46559,PROD0014,5
ORD46559,PROD0068,3
ORD46559,PROD0089,5
ORD46560,PROD0024,5
ORD46561,PROD0085,4
ORD46561,PROD0022,4
ORD46561,PROD0014,4
ORD46561,PROD0035,4
ORD46561,PROD0061,1
ORD46562,PROD0011,1
ORD46562,PROD0013,4
ORD46563,PROD0075,3
ORD46563,PROD0080,3
ORD46563,PROD0090,5
ORD46563,PROD0095,4
ORD46564,PROD0075,5
ORD46564,PROD0037,5
ORD46564,PROD0066,2
ORD46564,PROD0046,1
ORD46565,PROD0095,5
ORD46565,PROD0062,3
ORD46565,PROD0048,3
ORD46566,PROD0019,4
ORD46566,PROD0068,1
ORD46566,PROD0033,1
ORD46567,PROD0007,2
ORD46567,PROD0005,2
ORD46567,PROD0032,3
ORD46567,PROD0074,2
ORD46568,PROD0002,1
ORD46568,PROD0007,5
ORD46569,PROD0054,1
ORD46569,PROD0016,5
ORD46569,PROD0049,3
ORD46570,PROD0067,5
ORD46570,PROD0078,5
ORD46571,PROD0077,2
ORD46571,PROD0072,3
ORD46572,PROD0025,2
ORD46572,PROD0001,1
ORD46572,PROD0058,4
ORD46572,PROD0028,3
ORD46573,PROD0077,2
ORD46573,PROD0029,2
ORD46573,PROD0091,2
ORD46574,PROD0089,3
ORD46574,PROD0004,2
ORD46574,PROD0004,2
ORD46574,PROD0076,1
ORD46574,PROD0076,3
ORD46575,PROD0073,3
ORD46575,PROD0064,2
ORD46575,PROD0049,5
ORD46575,PROD0085,4
ORD46575,PROD0007,2
ORD46576,PROD0042,3
ORD46576,PROD0031,5
ORD46576,PROD0036,2
ORD46577,PROD0026,3
ORD46577,PROD0029,1
ORD46577,PROD0047,2
ORD46577,PROD0096,5
ORD46578,PROD0069,3
ORD46578,PROD0040,2
ORD46578,PROD0070,1
ORD46579,PROD0026,5
ORD46579,PROD0059,3
ORD46580,PROD0036,5
ORD46580,PROD0023,1
ORD46580,PROD0004,1
ORD46580,PROD0013,4
ORD46581,PROD0047,4
ORD46581,PROD0038,2
ORD46582,PROD0081,2
ORD46582,PROD0087,3
ORD46583,PROD0073,5
ORD46583,PROD0032,4
ORD46583,PROD0044,4
ORD46584,PROD0026,1
ORD46584,PROD0049,3
ORD46584,PROD0091,1
ORD46584,PROD0018,3
ORD46585,PROD0097,3
ORD46585,PROD0084,5
ORD46585,PROD0074,2
ORD46586,PROD0053,2
ORD46586,PROD0036,3
ORD46586,PROD0022,3
ORD46586,PROD0058,3
ORD46586,PROD0065,2
ORD46587,PROD0088,5
ORD46587,PROD0074,3
ORD46587,PROD0016,5
ORD46587,PROD0065,2
ORD46587,PROD0100,5
ORD46588,PROD0032,5
ORD46588,PROD0045,1
ORD46588,PROD0009,5
ORD46588,PROD0040,4
ORD46588,PROD0075,3
ORD46589,PROD0070,5
ORD46590,PROD0093,4
ORD46590,PROD0017,5
ORD46590,PROD0040,2
ORD46591,PROD0018,2
ORD46591,PROD0087,2
ORD46591,PROD0047,3
ORD46591,PROD0074,5
ORD46592,PROD0077,2
ORD46592,PROD0082,3
ORD46593,PROD0010,2
ORD46593,PROD0079,5
ORD46593,PROD0074,2
ORD46594,PROD0075,2
ORD46594,PROD0031,2
ORD46594,PROD0030,4
ORD46594,PROD0085,3
ORD46595,PROD0095,5
ORD46595,PROD0077,4
ORD46595,PROD0095,2
ORD46596,PROD0057,5
ORD46597,PROD0007,5
ORD46597,PROD0098,4
ORD46598,PROD0037,1
ORD46598,PROD0044,4
ORD46598,PROD0007,4
ORD46599,PROD0091,3
ORD46599,PROD0032,4
ORD46599,PROD0037,3
ORD46599,PROD0092,2
ORD46600,PROD0087,3
ORD46600,PROD0030,4
ORD46600,PROD0019,1
ORD46600,PROD0024,3
ORD46600,PROD0057,2
ORD46601,PROD0039,4
ORD46601,PROD0055,3
ORD46601,PROD0091,3
ORD46602,PROD0044,5
ORD46602,PROD0032,2
ORD46602,PROD0078,4
ORD46603,PROD0043,3
ORD46603,PROD0047,3
ORD46604,PROD0033,1
ORD46604,PROD0096,4
ORD46604,PROD0013,2
ORD46605,PROD0050,4
ORD46605,PROD0097,4
ORD46605,PROD0075,1
ORD46605,PROD0009,3
ORD46606,PROD0050,4
ORD46606,PROD0011,4
ORD46607,PROD0052,1
ORD46607,PROD0003,4
ORD46607,PROD0038,4
ORD46607,PROD0005,1
ORD46607,PROD0065,5
ORD46608,PROD0073,3
ORD46609,PROD0012,2
ORD46609,PROD0002,5
ORD46610,PROD0089,5
ORD46610,PROD0025,2
ORD46610,PROD0099,5
ORD46611,PROD0060,2
ORD46611,PROD0056,4
ORD46611,PROD0068,5
ORD46611,PROD0033,5
ORD46612,PROD0034,3
ORD46612,PROD0043,4
ORD46612,PROD0035,1
ORD46612,PROD0019,3
ORD46612,PROD0099,4
ORD46613,PROD0021,5
ORD46613,PROD0016,2
ORD46614,PROD0052,2
ORD46614,PROD0075,2
ORD46614,PROD0082,4
ORD46615,PROD0005,5
ORD46615,PROD0099,2
ORD46615,PROD0036,2
ORD46615,PROD0009,2
ORD46616,PROD0069,3
ORD46616,PROD0084,3
ORD46616,PROD0036,4
ORD46617,PROD0029,2
ORD46617,PROD0038,4
ORD46617,PROD0087,4
ORD46617,PROD0034,5
ORD46617,PROD0002,1
ORD46618,PROD0097,3
ORD46618,PROD0062,5
ORD46618,PROD0015,5
ORD46619,PROD0078,5
ORD46620,PROD0007,2
ORD46621,PROD0087,1
ORD46621,PROD0008,4
ORD46621,PROD0015,2
ORD46621,PROD0062,2
ORD46621,PROD0045,3
ORD46622,PROD0070,3
ORD46622,PROD0029,5
ORD46622,PROD0006,3
ORD46622,PROD0039,3
ORD46622,PROD0074,3
ORD46623,PROD0009,5
ORD46624,PROD0078,3
ORD46624,PROD0097,2
ORD46624,PROD0087,2
ORD46625,PROD0019,1
ORD46626,PROD0053,1
ORD46627,PROD0055,1
ORD46627,PROD0073,2
ORD46628,PROD0024,5
ORD46628,PROD0088,2
ORD46628,PROD0068,4
ORD46628,PROD0047,1
ORD46629,PROD0100,3
ORD46629,PROD0058,2
ORD46629,PROD0029,2
ORD46629,PROD0047,4
ORD46630,PROD0017,5
ORD46630,PROD0057,5
ORD46630,PROD0072,3
ORD46630,PROD0040,2
ORD46631,PROD0050,1
ORD46632,PROD0093,3
ORD46632,PROD0011,5
ORD46632,PROD0033,1
ORD46632,PROD0042,5
ORD46632,PROD0072,5
ORD46633,PROD0086,2
ORD46633,PROD0022,3
ORD46633,PROD0013,4
ORD46634,PROD0088,1
ORD46634,PROD0026,5
ORD46634,PROD0043,2
ORD46634,PROD0088,1
ORD46634,PROD0053,4
ORD46635,PROD0060,3
ORD46635,PROD0073,3
ORD46636,PROD0040,4
ORD46637,PROD0063,2
ORD46637,PROD0076,3
ORD46638,PROD0041,4
ORD46638,PROD0070,5
ORD46638,PROD0019,4
ORD46638,PROD0021,2
ORD46639,PROD0005,3
ORD46639,PROD0044,4
ORD46640,PROD0051,4
ORD46640,PROD0094,5
ORD46640,PROD0009,1
ORD46640,PROD0011,1
ORD46641,PROD0093,5
ORD46641,PROD0010,4
ORD46641,PROD0096,5
ORD46642,PROD0053,4
ORD46643,PROD0100,5
ORD46643,PROD0077,2
ORD46644,PROD0021,5
ORD46644,PROD0095,4
ORD46644,PROD0054,2
ORD46645,PROD0048,1
ORD46645,PROD0010,1
ORD46645,PROD0089,1
ORD46646,PROD0014,3
ORD46646,PROD0039,5
ORD46647,PROD0053,3
ORD46647,PROD0063,2
ORD46647,PROD0071,1
ORD46647,PROD0034,3
ORD46647,PROD0062,4
ORD46648,PROD0014,4
ORD46648,PROD0086,2
ORD46648,PROD0098,5
ORD46648,PROD0029,3
ORD46649,PROD0046,4
ORD46649,PROD0051,4
ORD46650,PROD0023,4
ORD46650,PROD0007,5
ORD46650,PROD0060,5
ORD46650,PROD0078,1
ORD46651,PROD0025,2
ORD46651,PROD0083,2
ORD46651,PROD0079,1
ORD46652,PROD0026,4
ORD46653,PROD0029,3
ORD46653,PROD0018,2
ORD46653,PROD0001,3
ORD46653,PROD0033,1
ORD46653,PROD0067,3
ORD46654,PROD0013,4
ORD46654,PROD0032,4
ORD46654,PROD0085,4
ORD46655,PROD0004,2
ORD46655,PROD0041,1
ORD46655,PROD0017,1
ORD46655,PROD0058,3
ORD46655,PROD0088,3
ORD46656,PROD0037,2
ORD46656,PROD0040,3
ORD46656,PROD0079,4
ORD46656,PROD0070,1
ORD46656,PROD0055,1
ORD46657,PROD0013,2
ORD46657,PROD0040,2
ORD46657,PROD0011,5
ORD46657,PROD0086,5
ORD46657,PROD0027,4
ORD46658,PROD0087,1
ORD46658,PROD0058,1
ORD46658,PROD0064,4
ORD46658,PROD0071,3
ORD46659,PROD0083,4
ORD46659,PROD0081,5
ORD46660,PROD0090,2
ORD46660,PROD0057,2
ORD46660,PROD0094,2
ORD46660,PROD0044,1
ORD46661,PROD0031,5
ORD46661,PROD0015,4
ORD46661,PROD0087,1
ORD46661,PROD0027,5
ORD46662,PROD0059,3
ORD46662,PROD0018,3
ORD46663,PROD0095,5
ORD46664,PROD0078,4
ORD46664,PROD0062,3
ORD46664,PROD0039,3
ORD46664,PROD0045,3
ORD46665,PROD0030,4
ORD46666,PROD0060,4
ORD46666,PROD0034,2
ORD46666,PROD0067,5
ORD46666,PROD0002,3
ORD46666,PROD0052,5
ORD46667,PROD0097,5
ORD46667,PROD0008,4
ORD46667,PROD0038,2
ORD46667,PROD0029,2
ORD46668,PROD0019,5
ORD46668,PROD0022,5
ORD46668,PROD0011,2
ORD46668,PROD0059,5
ORD46669,PROD0057,1
ORD46669,PROD0012,5
ORD46669,PROD0085,4
ORD46670,PROD0043,3
ORD46671,PROD0076,4
ORD46671,PROD0058,3
ORD46672,PROD0014,3
ORD46673,PROD0084,2
ORD46673,PROD0043,4
ORD46674,PROD0034,4
ORD46674,PROD0056,1
ORD46674,PROD0043,1
ORD46675,PROD0055,3
ORD46676,PROD0074,4
ORD46676,PROD0021,2
ORD46676,PROD0017,5
ORD46676,PROD0036,2
ORD46676,PROD0060,2
ORD46677,PROD0036,4
ORD46677,PROD0025,5
ORD46677,PROD0051,4
ORD46678,PROD0028,2
ORD46678,PROD0047,1
ORD46679,PROD0085,5
ORD46679,PROD0063,2
ORD46679,PROD0095,1
ORD46680,PROD0034,2
ORD46680,PROD0047,1
ORD46680,PROD0095,1
ORD46681,PROD0028,4
ORD46681,PROD0095,2
ORD46682,PROD0091,2
ORD46682,PROD0006,5
ORD46683,PROD0006,1
ORD46683,PROD0077,1
ORD46684,PROD0001,5
ORD46684,PROD0081,2
ORD46684,PROD0099,2
ORD46684,PROD0028,1
ORD46684,PROD0018,4
ORD46685,PROD0011,2
ORD46685,PROD0087,1
ORD46685,PROD0059,2
ORD46686,PROD0043,2
ORD46686,PROD0062,3
ORD46686,PROD0043,3
ORD46686,PROD0002,5
ORD46687,PROD0085,4
ORD46687,PROD0054,4
ORD46687,PROD0078,5
ORD46687,PROD0084,3
ORD46687,PROD0065,2
ORD46688,PROD0040,1
ORD46688,PROD0090,5
ORD46689,PROD0081,2
ORD46690,PROD0082,5
ORD46690,PROD0052,3
ORD46690,PROD0014,2
ORD46690,PROD0063,5
ORD46691,PROD0073,4
ORD46691,PROD0075,3
ORD46691,PROD0077,5
ORD46691,PROD0051,2
ORD46692,PROD0033,2
ORD46692,PROD0046,1
ORD46693,PROD0002,2
ORD46693,PROD0096,2
ORD46694,PROD0023,4
ORD46694,PROD0069,4
ORD46694,PROD0089,1
ORD46694,PROD0031,2
ORD46694,PROD0035,4
ORD46695,PROD0051,2
ORD46695,PROD0067,4
ORD46695,PROD0038,3
ORD46695,PROD0095,3
ORD46696,PROD0056,1
ORD46697,PROD0085,3
ORD46697,PROD0025,4
ORD46697,PROD0016,3
ORD46697,PROD0030,4
ORD46698,PROD0005,3
ORD46698,PROD0006,4
ORD46698,PROD0032,2
ORD46698,PROD0084,5
ORD46699,PROD0009,5
ORD46699,PROD0055,3
ORD46699,PROD0060,3
ORD46700,PROD0010,2
ORD46700,PROD0046,3
ORD46700,PROD0072,3
ORD46700,PROD0074,1
ORD46700,PROD0040,5
ORD46701,PROD0095,1
ORD46702,PROD0054,3
ORD46702,PROD0005,3
ORD46702,PROD0050,1
ORD46703,PROD0022,1
ORD46703,PROD0071,4
ORD46703,PROD0062,2
ORD46703,PROD0036,3
ORD46704,PROD0005,2
ORD46704,PROD0073,2
ORD46704,PROD0022,1
ORD46705,PROD0085,4
ORD46705,PROD0076,5
ORD46705,PROD0051,4
ORD46706,PROD0043,5
ORD46706,PROD0089,2
ORD46706,PROD0013,3
ORD46706,PROD0097,3
ORD46706,PROD0018,3
ORD46707,PROD0061,4
ORD46708,PROD0037,5
ORD46708,PROD0061,2
ORD46708,PROD0071,1
ORD46708,PROD0001,3
ORD46708,PROD0001,1
ORD46709,PROD0018,1
ORD46709,PROD0019,1
ORD46709,PROD0047,5
ORD46710,PROD0021,4
ORD46710,PROD0092,4
ORD46710,PROD0015,2
ORD46710,PROD0099,1
ORD46711,PROD0062,1
ORD46712,PROD0065,2
ORD46712,PROD0010,4
ORD46712,PROD0054,2
ORD46712,PROD0048,1
ORD46713,PROD0099,3
ORD46713,PROD0068,2
ORD46713,PROD0012,4
ORD46714,PROD0012,5
ORD46714,PROD0011,3
ORD46714,PROD0007,3
ORD46714,PROD0074,1
ORD46714,PROD0015,4
ORD46715,PROD0098,4
ORD46716,PROD0040,3
ORD46716,PROD0082,4
ORD46717,PROD0071,1
ORD46717,PROD0028,2
ORD46717,PROD0047,3
ORD46717,PROD0004,2
ORD46717,PROD0026,3
ORD46718,PROD0008,5
ORD46718,PROD0097,5
ORD46718,PROD0043,4
ORD46718,PROD0066,1
ORD46718,PROD0075,4
ORD46719,PROD0014,2
ORD46719,PROD0047,1
ORD46719,PROD0055,2
ORD46719,PROD0054,3
ORD46720,PROD0001,2
ORD46720,PROD0089,3
ORD46720,PROD0080,5
ORD46720,PROD0083,2
ORD46721,PROD0095,4
ORD46721,PROD0100,4
ORD46721,PROD0044,2
ORD46721,PROD0045,3
ORD46722,PROD0008,3
ORD46722,PROD0096,1
ORD46723,PROD0018,1
ORD46723,PROD0021,1
ORD46724,PROD0076,5
ORD46725,PROD0011,4
ORD46726,PROD0076,4
ORD46726,PROD0091,4
ORD46726,PROD0065,4
ORD46726,PROD0098,5
ORD46727,PROD0026,1
ORD46728,PROD0074,5
ORD46728,PROD0056,5
ORD46728,PROD0082,2
ORD46728,PROD0062,2
ORD46728,PROD0078,1
ORD46729,PROD0063,2
ORD46729,PROD0014,2
ORD46729,PROD0040,1
ORD46729,PROD0078,1
ORD46730,PROD0095,3
ORD46730,PROD0032,1
ORD46731,PROD0061,1
ORD46731,PROD0094,5
ORD46731,PROD0021,3
ORD46731,PROD0034,4
ORD46731,PROD0095,1
ORD46732,PROD0020,1
ORD46733,PROD0041,3
ORD46733,PROD0097,1
ORD46734,PROD0063,5
ORD46735,PROD0084,3
ORD46735,PROD0058,1
ORD46735,PROD0092,3
ORD46736,PROD0025,3
ORD46736,PROD0023,3
ORD46736,PROD0061,4
ORD46736,PROD0074,1
ORD46736,PROD0051,5
ORD46737,PROD0017,3
ORD46737,PROD0069,1
ORD46737,PROD0051,1
ORD46737,PROD0020,2
ORD46738,PROD0014,2
ORD46738,PROD0052,4
ORD46739,PROD0082,2
ORD46739,PROD0010,2
ORD46739,PROD0024,1
ORD46740,PROD0003,3
ORD46741,PROD0043,3
ORD46741,PROD0084,4
ORD46741,PROD0095,3
ORD46741,PROD0033,5
ORD46741,PROD0070,3
ORD46742,PROD0095,2
ORD46742,PROD0076,2
ORD46742,PROD0080,4
ORD46742,PROD0090,2
ORD46743,PROD0021,2
ORD46743,PROD0001,2
ORD46743,PROD0091,1
ORD46744,PROD0065,3
ORD46745,PROD0056,4
ORD46745,PROD0081,1
ORD46745,PROD0050,5
ORD46745,PROD0014,4
ORD46745,PROD0082,2
ORD46746,PROD0019,3
ORD46746,PROD0019,5
ORD46747,PROD0052,3
ORD46747,PROD0032,4
ORD46748,PROD0036,4
ORD46748,PROD0065,1
ORD46748,PROD0032,2
ORD46749,PROD0062,1
ORD46749,PROD0059,1
ORD46749,PROD0075,3
ORD46749,PROD0013,4
ORD46750,PROD0072,3
ORD46750,PROD0079,2
ORD46750,PROD0054,2
ORD46750,PROD0076,5
ORD46750,PROD0008,3
ORD46751,PROD0053,1
ORD46751,PROD0096,4
ORD46751,PROD0037,1
ORD46751,PROD0021,5
ORD46751,PROD0007,3
ORD46752,PROD0021,5
ORD46752,PROD0053,4
ORD46752,PROD0053,3
ORD46753,PROD0021,3
ORD46754,PROD0063,1
ORD46754,PROD0072,2
ORD46754,PROD0007,3
ORD46755,PROD0002,3
ORD46756,PROD0028,2
ORD46756,PROD0078,4
ORD46756,PROD0073,1
ORD46756,PROD0027,2
ORD46756,PROD0010,3
ORD46757,PROD0046,4
ORD46757,PROD0012,2
ORD46758,PROD0065,4
ORD46759,PROD0062,1
ORD46759,PROD0045,1
ORD46759,PROD0007,2
ORD46760,PROD0019,2
ORD46761,PROD0002,3
ORD46762,PROD0059,4
ORD46762,PROD0100,4
ORD46763,PROD0019,1
ORD46763,PROD0035,5
ORD46763,PROD0055,4
ORD46763,PROD0002,2
ORD46763,PROD0058,5
ORD46764,PROD0075,3
ORD46764,PROD0053,5
ORD46764,PROD0069,1
ORD46764,PROD0086,2
ORD46765,PROD0087,5
ORD46765,PROD0085,5
ORD46766,PROD0009,1
ORD46766,PROD0057,3
ORD46766,PROD0091,4
ORD46766,PROD0056,4
ORD46767,PROD0020,3
ORD46767,PROD0019,2
ORD46767,PROD0070,5
ORD46767,PROD0019,2
ORD46767,PROD0067,5
ORD46768,PROD0067,4
ORD46768,PROD0050,3
ORD46769,PROD0060,2
ORD46770,PROD0084,3
ORD46770,PROD0009,2
ORD46770,PROD0018,4
ORD46771,PROD0065,3
ORD46771,PROD0053,5
ORD46771,PROD0021,1
ORD46771,PROD0058,3
ORD46771,PROD0004,2
ORD46772,PROD0057,1
ORD46772,PROD0087,2
ORD46773,PROD0008,5
ORD46773,PROD0086,4
ORD46773,PROD0050,5
ORD46774,PROD0084,5
ORD46775,PROD0030,5
ORD46775,PROD0025,2
ORD46775,PROD0012,1
ORD46776,PROD0072,3
ORD46777,PROD0098,5
ORD46777,PROD0077,1
ORD46777,PROD0023,5
ORD46777,PROD0020,4
ORD46778,PROD0005,1
ORD46778,PROD0014,2
ORD46778,PROD0032,5
ORD46778,PROD0091,1
ORD46778,PROD0069,2
ORD46779,PROD0063,2
ORD46779,PROD0092,3
ORD46779,PROD0004,4
ORD46779,PROD0004,1
ORD46779,PROD0036,2
ORD46780,PROD0019,2
ORD46780,PROD0076,5
ORD46780,PROD0004,2
ORD46781,PROD0079,1
ORD46782,PROD0023,4
ORD46782,PROD0051,5
ORD46783,PROD0090,5
ORD46783,PROD0097,5
ORD46783,PROD0052,3
ORD46783,PROD0014,4
ORD46784,PROD0007,2
ORD46784,PROD0005,4
ORD46785,PROD0053,4
ORD46786,PROD0047,5
ORD46786,PROD0090,1
ORD46786,PROD0067,1
ORD46786,PROD0025,4
ORD46787,PROD0014,4
ORD46787,PROD0007,5
ORD46787,PROD0015,2
ORD46787,PROD0084,5
ORD46787,PROD0047,1
ORD46788,PROD0016,2
ORD46788,PROD0081,2
ORD46789,PROD0089,4
ORD46789,PROD0004,5
ORD46789,PROD0043,2
ORD46789,PROD0035,3
ORD46789,PROD0033,2
ORD46790,PROD0022,2
ORD46791,PROD0052,3
ORD46792,PROD0020,2
ORD46792,PROD0066,5
ORD46792,PROD0045,5
ORD46793,PROD0025,1
ORD46793,PROD0045,1
ORD46793,PROD0079,1
ORD46793,PROD0071,1
ORD46793,PROD0054,3
ORD46794,PROD0049,1
ORD46794,PROD0026,3
ORD46794,PROD0084,5
ORD46794,PROD0077,5
ORD46795,PROD0085,5
ORD46795,PROD0079,5
ORD46795,PROD0071,5
ORD46796,PROD0021,4
ORD46797,PROD0094,3
ORD46797,PROD0017,3
ORD46798,PROD0040,3
ORD46799,PROD0093,5
ORD46799,PROD0012,2
ORD46799,PROD0027,5
ORD46800,PROD0053,3
ORD46801,PROD0093,3
ORD46801,PROD0084,4
ORD46801,PROD0074,5
ORD46802,PROD0043,4
ORD46802,PROD0039,4
ORD46802,PROD0034,5
ORD46802,PROD0092,5
ORD46803,PROD0046,1
ORD46803,PROD0017,2
ORD46803,PROD0077,1
ORD46803,PROD0038,5
ORD46804,PROD0023,5
ORD46804,PROD0089,1
ORD46804,PROD0025,1
ORD46804,PROD0072,5
ORD46805,PROD0032,2
ORD46805,PROD0018,1
ORD46805,PROD0054,2
ORD46805,PROD0009,1
ORD46805,PROD0075,3
ORD46806,PROD0005,3
ORD46806,PROD0006,5
ORD46806,PROD0014,3
ORD46807,PROD0069,1
ORD46807,PROD0094,3
ORD46807,PROD0097,1
ORD46807,PROD0025,2
ORD46807,PROD0036,4
ORD46808,PROD0086,1
ORD46809,PROD0032,1
ORD46809,PROD0015,3
ORD46809,PROD0028,1
ORD46809,PROD0050,1
ORD46810,PROD0089,3
ORD46810,PROD0042,5
ORD46810,PROD0008,5
ORD46810,PROD0078,5
ORD46811,PROD0024,1
ORD46812,PROD0005,4
ORD46812,PROD0068,3
ORD46812,PROD0053,1
ORD46813,PROD0037,4
ORD46814,PROD0029,5
ORD46814,PROD0077,1
ORD46815,PROD0065,5
ORD46816,PROD0091,4
ORD46816,PROD0086,4
ORD46817,PROD0086,1
ORD46818,PROD0031,1
ORD46818,PROD0015,4
ORD46819,PROD0031,4
ORD46820,PROD0081,4
ORD46820,PROD0084,2
ORD46820,PROD0025,2
ORD46821,PROD0050,4
ORD46821,PROD0006,5
ORD46822,PROD0089,2
ORD46823,PROD0078,1
ORD46823,PROD0033,1
ORD46823,PROD0077,4
ORD46824,PROD0063,4
ORD46824,PROD0099,1
ORD46824,PROD0062,4
ORD46825,PROD0054,3
ORD46826,PROD0072,3
ORD46826,PROD0067,5
ORD46826,PROD0059,5
ORD46826,PROD0076,3
ORD46827,PROD0089,5
ORD46827,PROD0096,4
ORD46827,PROD0005,1
ORD46827,PROD0065,3
ORD46828,PROD0073,3
ORD46829,PROD0029,4
ORD46829,PROD0025,2
ORD46829,PROD0038,5
ORD46829,PROD0035,3
ORD46829,PROD0031,5
ORD46830,PROD0001,3
ORD46830,PROD0051,4
ORD46831,PROD0091,2
ORD46831,PROD0046,3
ORD46831,PROD0025,4
ORD46831,PROD0022,1
ORD46832,PROD0033,2
ORD46833,PROD0076,4
ORD46833,PROD0040,4
ORD46833,PROD0068,2
ORD46833,PROD0039,3
ORD46833,PROD0051,4
ORD46834,PROD0021,3
ORD46834,PROD0087,4
ORD46834,PROD0098,4
ORD46835,PROD0068,4
ORD46836,PROD0002,1
ORD46836,PROD0089,5
ORD46836,PROD0070,2
ORD46836,PROD0006,3
ORD46837,PROD0014,1
ORD46837,PROD0035,3
ORD46838,PROD0100,4
ORD46838,PROD0077,2
ORD46839,PROD0044,3
ORD46839,PROD0046,3
ORD46839,PROD0037,2
ORD46840,PROD0056,4
ORD46840,PROD0030,2
ORD46840,PROD0068,5
ORD46840,PROD0023,4
ORD46841,PROD0023,2
ORD46841,PROD0059,3
ORD46841,PROD0046,3
ORD46841,PROD0011,4
ORD46841,PROD0055,3
ORD46842,PROD0058,4
ORD46843,PROD0032,3
ORD46843,PROD0060,2
ORD46843,PROD0048,4
ORD46844,PROD0004,4
ORD46844,PROD0094,2
ORD46844,PROD0015,1
ORD46845,PROD0081,1
ORD46845,PROD0077,3
ORD46845,PROD0024,3
ORD46845,PROD0063,3
ORD46845,PROD0007,3
ORD46846,PROD0071,3
ORD46846,PROD0052,2
ORD46846,PROD0073,1
ORD46846,PROD0041,4
ORD46847,PROD0056,4
ORD46847,PROD0073,1
ORD46847,PROD0084,2
ORD46848,PROD0075,2
ORD46848,PROD0075,3
ORD46848,PROD0041,1
ORD46848,PROD0061,4
ORD46848,PROD0048,5
ORD46849,PROD0066,2
ORD46849,PROD0070,3
ORD46850,PROD0070,5
ORD46850,PROD0045,2
ORD46850,PROD0053,4
ORD46851,PROD0029,3
ORD46852,PROD0047,4
ORD46852,PROD0076,1
ORD46852,PROD0001,4
ORD46853,PROD0072,4
ORD46853,PROD0072,5
ORD46853,PROD0080,4
ORD46853,PROD0096,3
ORD46854,PROD0045,1
ORD46854,PROD0094,5
ORD46854,PROD0036,4
ORD46854,PROD0040,3
ORD46855,PROD0019,4
ORD46855,PROD0023,3
ORD46855,PROD0029,3
ORD46855,PROD0091,2
ORD46856,PROD0056,4
ORD46856,PROD0013,1
ORD46856,PROD0037,3
ORD46857,PROD0080,5
ORD46858,PROD0069,3
ORD46859,PROD0041,4
ORD46859,PROD0070,5
ORD46859,PROD0017,2
ORD46860,PROD0026,3
ORD46860,PROD0010,2
ORD46860,PROD0018,3
ORD46860,PROD0088,5
ORD46860,PROD0029,2
ORD46861,PROD0080,1
ORD46861,PROD0049,4
ORD46862,PROD0098,1
ORD46862,PROD0015,2
ORD46862,PROD0048,3
ORD46862,PROD0032,2
ORD46862,PROD0088,2
ORD46863,PROD0081,2
ORD46863,PROD0043,4
ORD46863,PROD0074,3
ORD46864,PROD0087,1
ORD46864,PROD0013,4
ORD46864,PROD0018,1
ORD46865,PROD0052,2
ORD46865,PROD0043,4
ORD46865,PROD0016,5
ORD46865,PROD0040,1
ORD46865,PROD0081,5
ORD46866,PROD0004,5
ORD46866,PROD0050,4
ORD46866,PROD0069,2
ORD46867,PROD0097,4
ORD46867,PROD0034,5
ORD46868,PROD0024,4
ORD46868,PROD0058,4
ORD46869,PROD0028,3
ORD46870,PROD0043,5
ORD46871,PROD0066,3
ORD46871,PROD0047,3
ORD46871,PROD0064,1
ORD46872,PROD0015,1
ORD46873,PROD0066,2
ORD46873,PROD0016,4
ORD46873,PROD0027,3
ORD46873,PROD0007,2
ORD46873,PROD0080,2
ORD46874,PROD0018,4
ORD46874,PROD0068,1
ORD46874,PROD0032,5
ORD46875,PROD0052,1
ORD46875,PROD0100,2
ORD46875,PROD0029,2
ORD46876,PROD0050,5
ORD46877,PROD0071,5
ORD46877,PROD0016,1
ORD46877,PROD0092,4
ORD46878,PROD0024,5
ORD46878,PROD0047,1
ORD46878,PROD0027,5
ORD46879,PROD0003,1
ORD46880,PROD0093,5
ORD46880,PROD0014,2
ORD46880,PROD0097,4
ORD46880,PROD0082,1
ORD46880,PROD0029,3
ORD46881,PROD0022,2
ORD46881,PROD0001,4
ORD46881,PROD0072,3
ORD46881,PROD0032,2
ORD46882,PROD0027,2
ORD46882,PROD0061,2
ORD46882,PROD0074,5
ORD46882,PROD0061,4
ORD46882,PROD0034,5
ORD46883,PROD0064,4
ORD46883,PROD0057,4
ORD46883,PROD0017,4
ORD46883,PROD0094,2
ORD46883,PROD0030,2
ORD46884,PROD0089,1
ORD46884,PROD0097,3
