order_id,pickup_time,drop_time,actual_duration_minutes,is_late
ORD47248,2024-11-15 15:09:00,2024-11-15 15:19:45.600,10.76,0
ORD47249,2024-12-03 19:30:00,2024-12-03 19:45:11.400,15.19,0
ORD47250,2024-05-02 11:44:00,2024-05-02 11:59:52.800,15.88,0
ORD47251,2024-08-02 12:46:00,2024-08-02 13:00:36.600,14.61,0
ORD47252,2024-10-30 23:48:00,2024-10-30 23:58:10.200,10.17,0
ORD47253,2024-08-10 15:37:00,2024-08-10 15:51:20.400,14.34,0
ORD47254,2024-09-10 14:55:00,2024-09-10 15:11:09.000,16.15,0
ORD47255,2024-07-09 16:21:00,2024-07-09 16:30:12.000,9.2,0
ORD47256,2024-03-03 10:57:00,2024-03-03 11:05:25.200,8.42,0
ORD47257,2024-10-12 23:33:00,2024-10-12 23:48:32.400,15.54,0
ORD47258,2024-08-25 05:55:00,2024-08-25 06:06:03.600,11.06,0
ORD47259,2024-09-06 21:44:00,2024-09-06 21:59:14.400,15.24,0
ORD47260,2024-05-16 07:59:00,2024-05-16 08:17:07.800,18.13,1
ORD47261,2024-11-16 05:21:00,2024-11-16 05:29:34.800,8.58,0
ORD47262,2024-01-15 02:50:00,2024-01-15 02:58:19.200,8.32,0
ORD47263,2024-11-19 01:59:00,2024-11-19 02:14:24.600,15.41,0
ORD47264,2024-02-09 11:13:00,2024-02-09 11:29:56.400,16.94,0
ORD47265,2024-12-19 21:51:00,2024-12-19 22:09:08.400,18.14,1
ORD47266,2024-01-02 18:34:00,2024-01-02 18:49:25.200,15.42,0
ORD47267,2024-07-13 15:46:00,2024-07-13 15:58:36.000,12.6,0
ORD47268,2024-08-07 13:17:00,2024-08-07 13:30:17.400,13.29,0
ORD47269,2024-09-27 03:32:00,2024-09-27 03:46:00.600,14.01,0
ORD47270,2024-02-27 16:44:00,2024-02-27 17:02:03.000,18.05,1
ORD47271,2024-07-01 12:40:00,2024-07-01 12:53:52.800,13.88,0
ORD47272,2024-07-05 23:24:00,2024-07-05 23:34:55.800,10.93,0
ORD47273,2024-07-25 16:08:00,2024-07-25 16:21:40.200,13.67,0
ORD47274,2024-11-04 08:14:00,2024-11-04 08:22:18.600,8.31,0
ORD47275,2024-07-28 04:32:00,2024-07-28 04:43:19.800,11.33,0
ORD47276,2024-10-21 02:41:00,2024-10-21 02:53:04.800,12.08,0
ORD47277,2024-03-11 01:20:00,2024-03-11 01:31:49.800,11.83,0
ORD47278,2024-03-02 17:50:00,2024-03-02 17:58:14.400,8.24,0
ORD47279,2024-12-27 20:14:00,2024-12-27 20:23:26.400,9.44,0
ORD47280,2024-07-18 02:47:00,2024-07-18 02:59:56.400,12.94,0
ORD47281,2024-02-03 05:55:00,2024-02-03 06:10:31.200,15.52,0
ORD47282,2024-05-06 14:06:00,2024-05-06 14:17:45.000,11.75,0
ORD47283,2024-11-02 19:19:00,2024-11-02 19:32:13.800,13.23,0
ORD47284,2024-05-13 10:08:00,2024-05-13 10:23:37.800,15.63,0
ORD47285,2024-12-26 10:50:00,2024-12-26 11:11:00.600,21.01,1
ORD47286,2024-12-14 11:50:00,2024-12-14 12:02:03.000,12.05,0
ORD47287,2024-09-11 19:47:00,2024-09-11 19:57:28.800,10.48,0
ORD47288,2024-05-20 18:38:00,2024-05-20 18:53:22.200,15.37,0
ORD47289,2024-02-28 07:29:00,2024-02-28 07:44:33.600,15.56,0
ORD47290,2024-07-02 08:20:00,2024-07-02 08:29:04.800,9.08,0
ORD47291,2024-11-22 15:54:00,2024-11-22 16:03:38.400,9.64,0
ORD47292,2024-02-20 16:25:00,2024-02-20 16:33:53.400,8.89,0
ORD47293,2024-10-24 02:41:00,2024-10-24 02:51:51.000,10.85,0
ORD47294,2024-03-29 02:32:00,2024-03-29 02:47:35.400,15.59,0
ORD47295,2024-03-10 23:44:00,2024-03-10 23:58:04.200,14.07,0
ORD47296,2024-11-02 03:14:00,2024-11-02 03:27:30.600,13.51,0
ORD47297,2024-10-20 04:30:00,2024-10-20 04:40:03.000,10.05,0
ORD47298,2024-03-12 01:48:00,2024-03-12 01:57:49.200,9.82,0
ORD47299,2024-02-01 10:52:00,2024-02-01 11:05:13.200,13.22,0
ORD47300,2024-12-07 05:28:00,2024-12-07 05:40:51.000,12.85,0
ORD47301,2024-01-10 07:25:00,2024-01-10 07:39:28.200,14.47,0
ORD47302,2024-03-03 10:36:00,2024-03-03 10:53:09.600,17.16,0
ORD47303,2024-11-24 23:50:00,2024-11-24 23:59:34.800,9.58,0
ORD47304,2024-07-31 14:34:00,2024-07-31 14:46:33.000,12.55,0
ORD47305,2024-09-13 08:42:00,2024-09-13 08:55:20.400,13.34,0
ORD47306,2024-12-01 08:14:00,2024-12-01 08:27:34.800,13.58,0
ORD47307,2024-07-20 03:30:00,2024-07-20 03:43:13.200,13.22,0
ORD47308,2024-08-09 22:27:00,2024-08-09 22:39:53.400,12.89,0
ORD47309,2024-04-03 12:24:00,2024-04-03 12:37:34.200,13.57,0
ORD47310,2024-08-14 08:17:00,2024-08-14 08:31:33.000,14.55,0
ORD47311,2024-08-20 21:42:00,2024-08-20 21:52:52.800,10.88,0
ORD47312,2024-12-05 15:40:00,2024-12-05 15:54:24.600,14.41,0
ORD47313,2024-05-21 22:46:00,2024-05-21 23:00:32.400,14.54,0
ORD47314,2024-06-18 17:18:00,2024-06-18 17:31:42.000,13.7,0
ORD47315,2024-11-12 08:16:00,2024-11-12 08:33:43.800,17.73,0
ORD47316,2024-01-22 07:25:00,2024-01-22 07:38:39.000,13.65,0
ORD47317,2024-08-07 23:34:00,2024-08-07 23:48:05.400,14.09,0
ORD47318,2024-09-26 09:22:00,2024-09-26 09:32:04.200,10.07,0
ORD47319,2024-10-03 11:36:00,2024-10-03 11:52:07.200,16.12,0
ORD47320,2024-08-06 18:57:00,2024-08-06 19:15:44.400,18.74,1
ORD47321,2024-05-02 14:34:00,2024-05-02 14:47:28.200,13.47,0
ORD47322,2024-08-21 18:01:00,2024-08-21 18:09:00.000,8.0,0
ORD47323,2024-02-27 20:53:00,2024-02-27 21:09:13.800,16.23,0
ORD47324,2024-02-24 13:59:00,2024-02-24 14:16:06.600,17.11,0
ORD47325,2024-07-25 01:24:00,2024-07-25 01:37:39.000,13.65,0
ORD47326,2024-03-05 09:53:00,2024-03-05 10:04:27.000,11.45,0
ORD47327,2024-11-03 21:53:00,2024-11-03 22:09:49.200,16.82,0
ORD47328,2024-04-06 23:57:00,2024-04-07 00:13:35.400,16.59,0
ORD47329,2024-12-03 14:14:00,2024-12-03 14:27:45.000,13.75,0
ORD47330,2024-05-20 23:45:00,2024-05-21 00:01:25.200,16.42,0
ORD47331,2024-09-24 16:45:00,2024-09-24 16:55:49.200,10.82,0
ORD47332,2024-06-25 19:35:00,2024-06-25 19:51:52.800,16.88,0
ORD47333,2024-10-12 03:13:00,2024-10-12 03:26:49.200,13.82,0
ORD47334,2024-10-15 15:51:00,2024-10-15 16:03:04.800,12.08,0
ORD47335,2024-08-11 09:07:00,2024-08-11 09:20:21.000,13.35,0
ORD47336,2024-07-01 21:29:00,2024-07-01 21:44:25.200,15.42,0
ORD47337,2024-01-26 01:39:00,2024-01-26 01:52:55.800,13.93,0
ORD47338,2024-03-05 22:22:00,2024-03-05 22:40:30.600,18.51,1
ORD47339,2024-11-13 22:00:00,2024-11-13 22:16:38.400,16.64,0
ORD47340,2024-07-02 06:22:00,2024-07-02 06:31:29.400,9.49,0
ORD47341,2024-02-17 20:37:00,2024-02-17 20:52:46.200,15.77,0
ORD47342,2024-06-27 16:11:00,2024-06-27 16:27:01.200,16.02,0
ORD47343,2024-05-23 02:56:00,2024-05-23 03:10:51.000,14.85,0
ORD47344,2024-05-12 20:47:00,2024-05-12 20:57:09.000,10.15,0
ORD47345,2024-03-07 02:59:00,2024-03-07 03:15:21.600,16.36,0
ORD47346,2024-02-05 15:16:00,2024-02-05 15:29:46.800,13.78,0
ORD47347,2024-06-24 15:49:00,2024-06-24 15:58:58.200,9.97,0
ORD47348,2024-08-28 15:28:00,2024-08-28 15:42:04.200,14.07,0
ORD47349,2024-08-27 06:09:00,2024-08-27 06:25:24.000,16.4,0
ORD47350,2024-07-02 18:23:00,2024-07-02 18:33:28.200,10.47,0
ORD47351,2024-10-01 04:56:00,2024-10-01 05:06:28.200,10.47,0
ORD47352,2024-08-20 14:44:00,2024-08-20 14:59:11.400,15.19,0
ORD47353,2024-12-10 20:00:00,2024-12-10 20:14:06.000,14.1,0
ORD47354,2024-11-30 02:45:00,2024-11-30 03:00:27.600,15.46,0
ORD47355,2024-04-21 11:59:00,2024-04-21 12:12:12.600,13.21,0
ORD47356,2024-12-17 14:13:00,2024-12-17 14:33:31.800,20.53,1
ORD47357,2024-10-12 17:33:00,2024-10-12 17:44:57.000,11.95,0
ORD47358,2024-02-09 02:27:00,2024-02-09 02:42:00.600,15.01,0
ORD47359,2024-01-08 16:20:00,2024-01-08 16:31:37.800,11.63,0
ORD47360,2024-11-25 11:12:00,2024-11-25 11:20:48.000,8.8,0
ORD47361,2024-02-14 09:44:00,2024-02-14 09:56:37.800,12.63,0
ORD47362,2024-10-26 03:43:00,2024-10-26 03:55:10.200,12.17,0
ORD47363,2024-02-10 22:32:00,2024-02-10 22:50:21.600,18.36,1
ORD47364,2024-07-24 05:11:00,2024-07-24 05:25:19.200,14.32,0
ORD47365,2024-09-14 02:16:00,2024-09-14 02:26:42.000,10.7,0
ORD47366,2024-03-15 17:32:00,2024-03-15 17:45:12.000,13.2,0
ORD47367,2024-12-30 05:46:00,2024-12-30 05:56:18.600,10.31,0
ORD47368,2024-10-20 19:50:00,2024-10-20 20:02:16.200,12.27,0
ORD47369,2024-02-07 01:13:00,2024-02-07 01:29:07.800,16.13,0
ORD47370,2024-02-25 02:11:00,2024-02-25 02:25:26.400,14.44,0
ORD47371,2024-02-07 11:23:00,2024-02-07 11:31:04.200,8.07,0
ORD47372,2024-09-10 09:47:00,2024-09-10 09:57:38.400,10.64,0
ORD47373,2024-02-15 04:55:00,2024-02-15 05:05:31.200,10.52,0
ORD47374,2024-09-03 00:38:00,2024-09-03 00:48:57.000,10.95,0
ORD47375,2024-03-28 07:01:00,2024-03-28 07:14:53.400,13.89,0
ORD47376,2024-11-15 07:39:00,2024-11-15 07:55:08.400,16.14,0
ORD47377,2024-03-01 21:45:00,2024-03-01 21:56:59.400,11.99,0
ORD47378,2024-08-20 00:18:00,2024-08-20 00:29:07.200,11.12,0
ORD47379,2024-09-22 03:57:00,2024-09-22 04:12:30.600,15.51,0
ORD47380,2024-04-09 23:53:00,2024-04-10 00:06:56.400,13.94,0
ORD47381,2024-05-23 03:01:00,2024-05-23 03:12:26.400,11.44,0
ORD47382,2024-09-07 05:02:00,2024-09-07 05:13:50.400,11.84,0
ORD47383,2024-05-28 12:02:00,2024-05-28 12:14:07.800,12.13,0
ORD47384,2024-05-14 09:28:00,2024-05-14 09:44:19.800,16.33,0
ORD47385,2024-02-29 00:17:00,2024-02-29 00:31:19.800,14.33,0
ORD47386,2024-03-14 03:07:00,2024-03-14 03:25:30.000,18.5,1
ORD47387,2024-04-13 05:38:00,2024-04-13 05:52:39.000,14.65,0
ORD47388,2024-10-09 16:42:00,2024-10-09 16:52:20.400,10.34,0
ORD47389,2024-10-15 06:26:00,2024-10-15 06:34:00.000,8.0,0
ORD47390,2024-08-01 01:49:00,2024-08-01 02:00:07.800,11.13,0
ORD47391,2024-08-13 18:09:00,2024-08-13 18:17:06.600,8.11,0
ORD47392,2024-10-31 07:29:00,2024-10-31 07:39:40.200,10.67,0
ORD47393,2024-01-10 00:49:00,2024-01-10 01:02:03.600,13.06,0
ORD47394,2024-01-25 00:38:00,2024-01-25 00:47:06.000,9.1,0
ORD47395,2024-11-13 17:32:00,2024-11-13 17:47:21.600,15.36,0
ORD47396,2024-05-23 22:31:00,2024-05-23 22:42:28.800,11.48,0
ORD47397,2024-12-30 10:46:00,2024-12-30 11:01:24.000,15.4,0
ORD47398,2024-07-17 23:22:00,2024-07-17 23:32:09.600,10.16,0
ORD47399,2024-06-28 10:47:00,2024-06-28 11:02:10.200,15.17,0
ORD47400,2024-03-09 14:59:00,2024-03-09 15:10:29.400,11.49,0
ORD47401,2024-02-02 15:47:00,2024-02-02 15:59:17.400,12.29,0
ORD47402,2024-11-27 23:53:00,2024-11-28 00:04:05.400,11.09,0
ORD47403,2024-08-29 01:21:00,2024-08-29 01:33:33.000,12.55,0
ORD47404,2024-08-05 20:56:00,2024-08-05 21:10:43.800,14.73,0
ORD47405,2024-06-14 10:46:00,2024-06-14 10:54:52.200,8.87,0
ORD47406,2024-07-25 23:59:00,2024-07-26 00:18:40.200,19.67,1
ORD47407,2024-12-30 13:38:00,2024-12-30 13:57:42.000,19.7,1
ORD47408,2024-02-01 02:29:00,2024-02-01 02:40:30.000,11.5,0
ORD47409,2024-10-03 02:22:00,2024-10-03 02:37:59.400,15.99,0
ORD47410,2024-08-22 20:53:00,2024-08-22 21:02:24.600,9.41,0
ORD47411,2024-05-01 12:54:00,2024-05-01 13:02:04.800,8.08,0
ORD47412,2024-05-19 13:42:00,2024-05-19 14:00:48.000,18.8,1
ORD47413,2024-02-28 00:26:00,2024-02-28 00:41:22.800,15.38,0
ORD47414,2024-02-25 12:37:00,2024-02-25 12:50:28.200,13.47,0
ORD47415,2024-02-16 10:54:00,2024-02-16 11:09:15.600,15.26,0
ORD47416,2024-12-02 12:29:00,2024-12-02 12:40:00.000,11.0,0
ORD47417,2024-03-13 06:05:00,2024-03-13 06:18:19.200,13.32,0
ORD47418,2024-03-12 07:36:00,2024-03-12 07:49:43.800,13.73,0
ORD47419,2024-05-23 19:32:00,2024-05-23 19:40:40.800,8.68,0
ORD47420,2024-02-07 01:28:00,2024-02-07 01:44:28.200,16.47,0
ORD47421,2024-08-31 22:12:00,2024-08-31 22:23:39.600,11.66,0
ORD47422,2024-04-15 09:12:00,2024-04-15 09:21:29.400,9.49,0
ORD47423,2024-05-21 11:55:00,2024-05-21 12:13:04.800,18.08,1
ORD47424,2024-05-07 03:57:00,2024-05-07 04:13:43.200,16.72,0
ORD47425,2024-01-05 21:29:00,2024-01-05 21:41:22.800,12.38,0
ORD47426,2024-02-29 11:20:00,2024-02-29 11:29:15.000,9.25,0
ORD47427,2024-06-11 09:49:00,2024-06-11 10:03:36.000,14.6,0
ORD47428,2024-03-04 07:11:00,2024-03-04 07:24:13.800,13.23,0
ORD47429,2024-07-15 22:55:00,2024-07-15 23:14:36.000,19.6,1
ORD47430,2024-03-20 01:18:00,2024-03-20 01:35:03.000,17.05,0
ORD47431,2024-10-03 10:57:00,2024-10-03 11:08:39.000,11.65,0
ORD47432,2024-12-05 11:24:00,2024-12-05 11:41:24.600,17.41,0
ORD47433,2024-11-02 16:30:00,2024-11-02 16:47:05.400,17.09,0
ORD47434,2024-04-26 19:13:00,2024-04-26 19:21:00.000,8.0,0
ORD47435,2024-07-11 16:32:00,2024-07-11 16:46:46.800,14.78,0
ORD47436,2024-01-15 15:44:00,2024-01-15 16:00:40.200,16.67,0
ORD47437,2024-08-20 03:08:00,2024-08-20 03:19:48.000,11.8,0
ORD47438,2024-05-17 15:36:00,2024-05-17 15:45:19.200,9.32,0
ORD47439,2024-08-22 04:18:00,2024-08-22 04:40:03.600,22.06,1
ORD47440,2024-01-14 18:26:00,2024-01-14 18:43:48.600,17.81,0
ORD47441,2024-08-29 22:26:00,2024-08-29 22:39:52.800,13.88,0
ORD47442,2024-11-11 19:50:00,2024-11-11 19:58:00.000,8.0,0
ORD47443,2024-11-24 01:55:00,2024-11-24 02:06:52.800,11.88,0
ORD47444,2024-04-30 02:40:00,2024-04-30 02:59:01.800,19.03,1
ORD47445,2024-11-25 02:54:00,2024-11-25 03:11:09.600,17.16,0
ORD47446,2024-03-21 13:35:00,2024-03-21 13:47:19.800,12.33,0
ORD47447,2024-04-23 23:01:00,2024-04-23 23:12:37.800,11.63,0
ORD47448,2024-08-16 10:22:00,2024-08-16 10:39:31.800,17.53,0
ORD47449,2024-10-15 08:13:00,2024-10-15 08:25:25.200,12.42,0
ORD47450,2024-09-21 06:55:00,2024-09-21 07:07:46.800,12.78,0
ORD47451,2024-06-02 01:09:00,2024-06-02 01:23:27.600,14.46,0
ORD47452,2024-05-05 14:28:00,2024-05-05 14:42:55.800,14.93,0
ORD47453,2024-01-29 04:26:00,2024-01-29 04:35:51.600,9.86,0
ORD47454,2024-06-21 19:03:00,2024-06-21 19:18:01.200,15.02,0
ORD47455,2024-12-25 12:09:00,2024-12-25 12:19:10.200,10.17,0
ORD47456,2024-11-12 16:41:00,2024-11-12 16:58:03.600,17.06,0
ORD47457,2024-12-23 18:51:00,2024-12-23 19:03:09.000,12.15,0
ORD47458,2024-03-12 19:42:00,2024-03-12 19:56:02.400,14.04,0
ORD47459,2024-09-27 05:32:00,2024-09-27 05:40:00.000,8.0,0
ORD47460,2024-08-06 14:41:00,2024-08-06 14:56:40.800,15.68,0
ORD47461,2024-11-29 20:02:00,2024-11-29 20:18:06.000,16.1,0
ORD47462,2024-10-23 19:24:00,2024-10-23 19:35:36.600,11.61,0
ORD47463,2024-05-18 02:00:00,2024-05-18 02:09:03.000,9.05,0
ORD47464,2024-09-21 16:08:00,2024-09-21 16:16:57.600,8.96,0
ORD47465,2024-04-24 16:25:00,2024-04-24 16:38:10.200,13.17,0
ORD47466,2024-03-25 15:11:00,2024-03-25 15:20:49.200,9.82,0
ORD47467,2024-08-12 18:16:00,2024-08-12 18:28:58.200,12.97,0
ORD47468,2024-04-03 09:35:00,2024-04-03 09:48:31.200,13.52,0
ORD47469,2024-08-05 10:10:00,2024-08-05 10:23:51.600,13.86,0
ORD47470,2024-10-17 03:20:00,2024-10-17 03:37:29.400,17.49,0
ORD47471,2024-08-05 21:31:00,2024-08-05 21:48:06.000,17.1,0
ORD47472,2024-06-22 05:50:00,2024-06-22 06:03:38.400,13.64,0
ORD47473,2024-08-28 02:38:00,2024-08-28 02:53:10.800,15.18,0
ORD47474,2024-06-25 11:06:00,2024-06-25 11:20:22.200,14.37,0
ORD47475,2024-05-06 10:11:00,2024-05-06 10:28:35.400,17.59,0
ORD47476,2024-05-31 02:29:00,2024-05-31 02:42:37.800,13.63,0
ORD47477,2024-10-23 22:23:00,2024-10-23 22:38:58.200,15.97,0
ORD47478,2024-12-01 04:09:00,2024-12-01 04:28:49.200,19.82,1
ORD47479,2024-05-12 06:20:00,2024-05-12 06:34:28.200,14.47,0
ORD47480,2024-12-15 21:02:00,2024-12-15 21:13:46.800,11.78,0
ORD47481,2024-11-29 11:16:00,2024-11-29 11:27:54.000,11.9,0
ORD47482,2024-07-09 08:08:00,2024-07-09 08:19:00.600,11.01,0
ORD47483,2024-11-02 17:49:00,2024-11-02 18:04:30.000,15.5,0
ORD47484,2024-01-09 22:26:00,2024-01-09 22:40:18.600,14.31,0
ORD47485,2024-10-28 05:58:00,2024-10-28 06:10:08.400,12.14,0
ORD47486,2024-07-27 05:41:00,2024-07-27 05:58:51.000,17.85,0
ORD47487,2024-01-05 05:39:00,2024-01-05 05:51:02.400,12.04,0
ORD47488,2024-09-15 09:36:00,2024-09-15 09:49:30.600,13.51,0
ORD47489,2024-12-27 23:28:00,2024-12-27 23:38:52.800,10.88,0
ORD47490,2024-07-07 23:18:00,2024-07-07 23:30:53.400,12.89,0
ORD47491,2024-12-19 12:02:00,2024-12-19 12:12:48.600,10.81,0
ORD47492,2024-05-08 20:12:00,2024-05-08 20:24:54.600,12.91,0
ORD47493,2024-12-14 07:09:00,2024-12-14 07:19:04.200,10.07,0
ORD47494,2024-09-22 02:06:00,2024-09-22 02:17:40.800,11.68,0
ORD47495,2024-03-20 05:23:00,2024-03-20 05:34:04.800,11.08,0
ORD47496,2024-05-26 03:10:00,2024-05-26 03:21:13.800,11.23,0
ORD47497,2024-01-30 03:11:00,2024-01-30 03:21:30.000,10.5,0
ORD47498,2024-11-16 10:54:00,2024-11-16 11:06:10.800,12.18,0
ORD47499,2024-02-16 06:55:00,2024-02-16 07:03:00.000,8.0,0
ORD47500,2024-01-14 03:57:00,2024-01-14 04:12:12.000,15.2,0
ORD47501,2024-09-26 10:27:00,2024-09-26 10:41:01.200,14.02,0
ORD47502,2024-08-06 01:16:00,2024-08-06 01:30:03.600,14.06,0
ORD47503,2024-03-12 00:49:00,2024-03-12 01:01:37.800,12.63,0
ORD47504,2024-05-12 07:08:00,2024-05-12 07:24:54.600,16.91,0
ORD47505,2024-11-26 21:50:00,2024-11-26 22:00:59.400,10.99,0
ORD47506,2024-01-21 19:46:00,2024-01-21 19:54:02.400,8.04,0
ORD47507,2024-03-12 17:09:00,2024-03-12 17:22:55.800,13.93,0
ORD47508,2024-01-13 11:59:00,2024-01-13 12:17:49.800,18.83,1
ORD47509,2024-05-19 07:27:00,2024-05-19 07:44:27.000,17.45,0
ORD47510,2024-04-29 13:25:00,2024-04-29 13:40:51.000,15.85,0
ORD47511,2024-02-02 04:17:00,2024-02-02 04:36:54.600,19.91,1
ORD47512,2024-01-07 19:38:00,2024-01-07 19:49:52.200,11.87,0
ORD47513,2024-02-03 22:03:00,2024-02-03 22:14:43.800,11.73,0
ORD47514,2024-03-24 05:20:00,2024-03-24 05:32:19.200,12.32,0
ORD47515,2024-12-09 22:08:00,2024-12-09 22:16:00.000,8.0,0
ORD47516,2024-10-27 23:36:00,2024-10-27 23:53:28.200,17.47,0
ORD47517,2024-07-09 18:42:00,2024-07-09 18:55:04.800,13.08,0
ORD47518,2024-02-19 05:21:00,2024-02-19 05:32:11.400,11.19,0
ORD47519,2024-06-07 22:38:00,2024-06-07 22:50:27.600,12.46,0
ORD47520,2024-04-26 03:51:00,2024-04-26 04:01:12.600,10.21,0
ORD47521,2024-01-24 10:51:00,2024-01-24 11:04:11.400,13.19,0
ORD47522,2024-08-20 04:08:00,2024-08-20 04:19:30.000,11.5,0
ORD47523,2024-11-05 14:48:00,2024-11-05 14:59:38.400,11.64,0
ORD47524,2024-01-08 21:49:00,2024-01-08 21:59:22.800,10.38,0
ORD47525,2024-08-16 00:42:00,2024-08-16 00:55:07.800,13.13,0
ORD47526,2024-07-24 14:04:00,2024-07-24 14:15:30.000,11.5,0
ORD47527,2024-09-18 01:59:00,2024-09-18 02:16:04.800,17.08,0
ORD47528,2024-01-16 13:40:00,2024-01-16 13:54:37.200,14.62,0
ORD47529,2024-06-21 03:56:00,2024-06-21 04:05:04.800,9.08,0
ORD47530,2024-03-06 02:59:00,2024-03-06 03:13:50.400,14.84,0
ORD47531,2024-09-18 00:23:00,2024-09-18 00:37:01.800,14.03,0
ORD47532,2024-04-16 10:55:00,2024-04-16 11:08:12.600,13.21,0
ORD47533,2024-02-28 10:41:00,2024-02-28 10:53:31.800,12.53,0
ORD47534,2024-04-25 02:54:00,2024-04-25 03:10:31.800,16.53,0
ORD47535,2024-06-23 13:02:00,2024-06-23 13:11:40.800,9.68,0
ORD47536,2024-05-02 10:39:00,2024-05-02 10:51:48.000,12.8,0
ORD47537,2024-01-13 18:16:00,2024-01-13 18:24:00.000,8.0,0
ORD47538,2024-08-24 09:53:00,2024-08-24 10:07:36.000,14.6,0
ORD47539,2024-01-05 11:12:00,2024-01-05 11:24:48.600,12.81,0
ORD47540,2024-10-13 06:28:00,2024-10-13 06:38:03.600,10.06,0
ORD47541,2024-07-25 14:00:00,2024-07-25 14:13:33.000,13.55,0
ORD47542,2024-02-04 17:09:00,2024-02-04 17:26:05.400,17.09,0
ORD47543,2024-07-06 07:14:00,2024-07-06 07:27:19.800,13.33,0
ORD47544,2024-05-18 10:42:00,2024-05-18 10:50:16.800,8.28,0
ORD47545,2024-10-18 06:59:00,2024-10-18 07:11:56.400,12.94,0
ORD47546,2024-07-05 04:54:00,2024-07-05 05:07:52.800,13.88,0
ORD47547,2024-11-07 16:51:00,2024-11-07 17:01:55.200,10.92,0
ORD47548,2024-08-29 20:51:00,2024-08-29 21:10:39.600,19.66,1
ORD47549,2024-03-22 17:03:00,2024-03-22 17:11:39.000,8.65,0
ORD47550,2024-07-01 03:03:00,2024-07-01 03:11:00.000,8.0,0
ORD47551,2024-10-25 14:28:00,2024-10-25 14:38:11.400,10.19,0
ORD47552,2024-01-11 16:55:00,2024-01-11 17:03:00.000,8.0,0
ORD47553,2024-12-13 12:55:00,2024-12-13 13:10:49.800,15.83,0
ORD47554,2024-05-06 14:53:00,2024-05-06 15:09:10.800,16.18,0
ORD47555,2024-08-03 13:14:00,2024-08-03 13:22:10.200,8.17,0
ORD47556,2024-11-06 01:45:00,2024-11-06 01:54:43.800,9.73,0
ORD47557,2024-10-11 01:55:00,2024-10-11 02:04:21.600,9.36,0
ORD47558,2024-02-10 13:22:00,2024-02-10 13:34:55.800,12.93,0
ORD47559,2024-12-29 14:44:00,2024-12-29 14:58:24.600,14.41,0
ORD47560,2024-11-22 20:12:00,2024-11-22 20:29:29.400,17.49,0
ORD47561,2024-06-02 21:18:00,2024-06-02 21:32:16.200,14.27,0
ORD47562,2024-10-07 14:02:00,2024-10-07 14:13:59.400,11.99,0
ORD47563,2024-02-26 07:49:00,2024-02-26 08:00:51.000,11.85,0
ORD47564,2024-11-03 23:05:00,2024-11-03 23:18:17.400,13.29,0
ORD47565,2024-02-09 23:04:00,2024-02-09 23:17:28.200,13.47,0
ORD47566,2024-08-01 14:55:00,2024-08-01 15:07:37.800,12.63,0
ORD47567,2024-07-11 03:44:00,2024-07-11 03:57:17.400,13.29,0
ORD47568,2024-08-08 09:12:00,2024-08-08 09:24:55.800,12.93,0
ORD47569,2024-12-27 00:20:00,2024-12-27 00:28:38.400,8.64,0
ORD47570,2024-12-14 09:01:00,2024-12-14 09:14:26.400,13.44,0
ORD47571,2024-10-21 20:00:00,2024-10-21 20:10:22.800,10.38,0
ORD47572,2024-01-21 18:40:00,2024-01-21 18:53:37.200,13.62,0
ORD47573,2024-09-06 03:06:00,2024-09-06 03:20:28.200,14.47,0
ORD47574,2024-08-07 21:03:00,2024-08-07 21:19:31.800,16.53,0
ORD47575,2024-10-22 04:16:00,2024-10-22 04:28:54.000,12.9,0
ORD47576,2024-04-17 11:42:00,2024-04-17 11:53:05.400,11.09,0
ORD47577,2024-11-11 15:30:00,2024-11-11 15:45:31.800,15.53,0
ORD47578,2024-04-22 02:14:00,2024-04-22 02:27:11.400,13.19,0
ORD47579,2024-03-12 13:52:00,2024-03-12 14:10:53.400,18.89,1
ORD47580,2024-02-14 04:35:00,2024-02-14 04:43:45.000,8.75,0
ORD47581,2024-08-07 23:22:00,2024-08-07 23:33:15.600,11.26,0
ORD47582,2024-07-12 17:36:00,2024-07-12 17:46:51.600,10.86,0
ORD47583,2024-02-27 10:16:00,2024-02-27 10:34:31.800,18.53,1
ORD47584,2024-03-24 23:49:00,2024-03-25 00:03:21.600,14.36,0
ORD47585,2024-12-15 12:57:00,2024-12-15 13:05:00.000,8.0,0
ORD47586,2024-11-10 00:58:00,2024-11-10 01:06:00.000,8.0,0
ORD47587,2024-11-25 12:56:00,2024-11-25 13:11:34.800,15.58,0
ORD47588,2024-07-22 05:58:00,2024-07-22 06:07:49.800,9.83,0
ORD47589,2024-08-29 08:20:00,2024-08-29 08:33:01.200,13.02,0
ORD47590,2024-05-03 17:01:00,2024-05-03 17:13:22.800,12.38,0
ORD47591,2024-09-15 13:00:00,2024-09-15 13:18:55.800,18.93,1
ORD47592,2024-08-22 07:45:00,2024-08-22 07:57:17.400,12.29,0
ORD47593,2024-06-28 22:27:00,2024-06-28 22:38:43.800,11.73,0
ORD47594,2024-11-17 22:30:00,2024-11-17 22:44:41.400,14.69,0
ORD47595,2024-02-28 12:04:00,2024-02-28 12:20:20.400,16.34,0
ORD47596,2024-12-06 13:06:00,2024-12-06 13:19:22.200,13.37,0
