customer_id,location,loyalty_score,signup_date
CUST2436,Central,94,2020-04-28
CUST2437,East,95,2023-02-18
CUST2438,Central,64,2022-08-04
CUST2439,South,10,2021-09-23
CUST2440,West,79,2020-02-14
CUST2441,West,42,2022-03-21
CUST2442,South,48,2021-06-05
CUST2443,South,44,2020-01-07
CUST2444,East,82,2021-03-22
CUST2445,West,87,2023-03-30
CUST2446,West,97,2020-05-29
CUST2447,East,16,2020-04-02
CUST2448,North,54,2022-05-17
CUST2449,East,35,2021-12-06
CUST2450,Central,98,2020-05-10
CUST2451,West,28,2023-01-13
CUST2452,South,2,2020-05-03
CUST2453,Central,94,2020-05-21
CUST2454,West,13,2022-08-24
CUST2455,East,41,2020-03-05
CUST2456,Central,80,2021-08-10
CUST2457,West,59,2022-04-17
CUST2458,North,69,2021-01-03
CUST2459,North,92,2020-10-04
CUST2460,South,53,2022-05-10
CUST2461,West,45,2022-02-05
CUST2462,North,20,2022-02-22
CUST2463,East,24,2022-07-07
CUST2464,West,61,2022-02-12
CUST2465,East,91,2022-02-08
CUST2466,East,94,2020-06-13
CUST2467,North,58,2023-01-09
CUST2468,West,27,2020-09-29
CUST2469,Central,26,2021-12-13
CUST2470,North,7,2020-08-30
CUST2471,North,42,2020-12-31
CUST2472,West,47,2023-01-05
CUST2473,West,53,2022-03-15
CUST2474,East,59,2022-12-19
CUST2475,West,38,2020-09-17
CUST2476,East,69,2021-04-01
CUST2477,North,87,2020-01-08
CUST2478,South,92,2020-02-16
CUST2479,Central,98,2021-09-03
CUST2480,North,53,2022-08-06
CUST2481,West,15,2023-01-20
CUST2482,Central,96,2022-05-18
CUST2483,South,26,2022-12-25
CUST2484,South,48,2022-02-15
CUST2485,East,95,2021-04-15
CUST2486,Central,19,2021-05-21
CUST2487,East,9,2022-08-01
CUST2488,North,64,2021-12-09
CUST2489,Central,93,2020-11-13
CUST2490,North,54,2021-07-18
CUST2491,East,51,2021-01-21
CUST2492,Central,39,2020-08-19
CUST2493,East,4,2020-03-06
CUST2494,Central,3,2022-05-08
CUST2495,East,64,2023-06-13
CUST2496,South,29,2020-02-02
CUST2497,East,11,2021-05-07
CUST2498,South,97,2021-02-26
CUST2499,East,58,2020-05-17
CUST2500,Central,75,2020-07-25
CUST2501,Central,27,2023-05-01
CUST2502,Central,97,2020-03-09
CUST2503,West,21,2022-07-03
CUST2504,North,39,2023-05-09
CUST2505,Central,95,2020-04-09
CUST2506,South,46,2021-05-16
CUST2507,Central,66,2020-03-31
CUST2508,West,91,2022-04-03
CUST2509,South,36,2022-06-17
CUST2510,West,75,2021-04-24
CUST2511,South,82,2023-01-10
CUST2512,East,65,2021-03-20
CUST2513,North,63,2020-04-25
CUST2514,North,99,2020-10-13
CUST2515,West,35,2022-10-28
CUST2516,North,31,2021-08-15
CUST2517,West,28,2021-04-24
CUST2518,West,1,2023-03-25
CUST2519,West,25,2021-10-15
CUST2520,North,43,2023-03-28
CUST2521,West,84,2023-05-09
CUST2522,North,67,2021-10-18
CUST2523,West,63,2021-04-30
CUST2524,Central,51,2021-09-10
CUST2525,West,2,2020-10-20
CUST2526,South,82,2022-12-03
CUST2527,West,64,2021-03-28
CUST2528,East,74,2022-04-26
CUST2529,West,69,2021-09-07
CUST2530,South,9,2021-07-17
CUST2531,South,2,2020-05-04
CUST2532,North,34,2023-02-14
CUST2533,Central,60,2023-04-26
CUST2534,West,61,2020-12-24
CUST2535,North,31,2023-07-06
CUST2536,Central,10,2022-05-24
CUST2537,West,76,2023-02-12
CUST2538,East,36,2022-10-12
CUST2539,West,85,2020-04-06
CUST2540,South,49,2021-12-06
CUST2541,South,70,2022-02-19
CUST2542,East,49,2022-12-10
CUST2543,North,3,2021-10-14
CUST2544,Central,74,2022-05-02
CUST2545,West,5,2022-04-16
CUST2546,South,90,2020-11-01
CUST2547,North,61,2021-09-06
CUST2548,East,85,2022-02-09
CUST2549,South,90,2021-01-11
CUST2550,East,26,2023-01-06
CUST2551,West,72,2022-08-27
CUST2552,Central,5,2021-05-08
CUST2553,South,15,2021-04-06
CUST2554,South,16,2021-09-07
CUST2555,West,1,2020-10-22
CUST2556,North,16,2022-08-06
CUST2557,Central,37,2020-04-28
CUST2558,South,3,2023-02-25
CUST2559,Central,52,2022-04-25
CUST2560,South,47,2022-05-03
CUST2561,Central,95,2023-02-15
CUST2562,East,13,2022-12-21
CUST2563,South,80,2020-10-01
CUST2564,Central,55,2022-03-06
CUST2565,North,21,2021-05-12
CUST2566,East,66,2021-06-06
CUST2567,East,54,2021-02-20
CUST2568,North,27,2021-11-07
CUST2569,Central,38,2020-06-10
CUST2570,West,90,2022-07-10
CUST2571,North,58,2022-01-29
CUST2572,Central,62,2020-07-08
CUST2573,North,46,2023-01-01
CUST2574,North,89,2021-01-25
CUST2575,South,11,2020-04-15
CUST2576,Central,72,2021-07-03
CUST2577,West,8,2022-02-11
CUST2578,South,97,2023-05-23
CUST2579,North,71,2023-05-19
CUST2580,North,64,2020-03-21
CUST2581,North,21,2020-05-29
CUST2582,Central,72,2021-01-20
CUST2583,Central,63,2023-04-18
CUST2584,South,85,2023-02-18
CUST2585,West,64,2021-03-20
CUST2586,South,20,2022-09-08
CUST2587,East,8,2021-03-03
CUST2588,North,58,2021-11-12
CUST2589,North,46,2021-09-12
CUST2590,North,31,2020-02-01
CUST2591,South,93,2021-03-09
CUST2592,South,9,2021-01-24
CUST2593,North,15,2020-08-28
CUST2594,South,94,2022-09-07
CUST2595,Central,26,2021-05-11
CUST2596,Central,10,2023-05-22
CUST2597,South,29,2021-02-22
CUST2598,North,80,2022-03-23
CUST2599,South,36,2021-05-05
CUST2600,South,84,2023-02-04
CUST2601,South,37,2021-10-20
CUST2602,East,86,2021-08-02
CUST2603,Central,71,2022-02-18
CUST2604,West,23,2022-08-12
CUST2605,West,41,2022-12-28
CUST2606,East,93,2022-01-05
CUST2607,South,80,2021-09-23
CUST2608,East,28,2021-06-19
CUST2609,East,48,2022-01-06
CUST2610,North,38,2022-11-16
CUST2611,Central,31,2022-10-15
CUST2612,West,14,2022-08-12
CUST2613,South,97,2020-07-20
CUST2614,West,73,2022-08-19
CUST2615,West,91,2021-10-17
CUST2616,Central,88,2021-02-20
CUST2617,West,77,2022-01-29
CUST2618,West,90,2021-10-02
CUST2619,East,29,2022-04-27
CUST2620,Central,51,2020-04-03
CUST2621,North,49,2023-02-26
CUST2622,South,43,2021-03-29
CUST2623,West,92,2020-10-25
CUST2624,South,92,2020-02-03
CUST2625,North,72,2021-06-18
CUST2626,South,87,2023-02-07
CUST2627,North,93,2023-04-11
CUST2628,East,5,2023-04-01
CUST2629,West,42,2022-05-05
CUST2630,North,7,2021-08-27
CUST2631,South,42,2020-11-08
CUST2632,West,36,2021-02-05
CUST2633,East,27,2021-11-06
CUST2634,West,58,2021-04-16
CUST2635,North,46,2022-02-16
CUST2636,East,66,2023-03-12
CUST2637,South,25,2021-05-18
CUST2638,East,73,2022-10-19
CUST2639,East,27,2023-02-01
CUST2640,Central,1,2021-11-22
CUST2641,East,87,2021-06-11
CUST2642,East,74,2022-09-27
CUST2643,West,42,2022-10-01
CUST2644,South,52,2022-08-01
CUST2645,West,25,2020-12-10
CUST2646,West,54,2021-12-22
CUST2647,North,67,2020-12-12
CUST2648,West,6,2020-10-13
CUST2649,Central,58,2023-01-24
CUST2650,Central,70,2022-09-27
CUST2651,North,53,2021-01-11
CUST2652,South,66,2023-01-15
CUST2653,South,58,2020-04-30
CUST2654,West,82,2022-12-09
CUST2655,West,87,2020-03-10
CUST2656,West,2,2020-06-01
CUST2657,South,76,2020-04-09
CUST2658,East,22,2020-01-14
CUST2659,Central,37,2022-04-24
CUST2660,East,20,2020-10-08
CUST2661,East,24,2023-07-15
CUST2662,South,84,2021-04-18
CUST2663,East,65,2020-05-19
CUST2664,North,65,2020-11-05
CUST2665,West,81,2020-01-19
CUST2666,North,1,2021-03-23
CUST2667,Central,94,2022-11-01
CUST2668,West,3,2022-07-22
CUST2669,East,46,2022-02-03
CUST2670,Central,55,2020-05-03
CUST2671,West,75,2023-06-19
CUST2672,East,88,2023-06-16
CUST2673,North,86,2022-09-16
CUST2674,West,64,2022-09-26
CUST2675,East,45,2020-02-02
CUST2676,North,26,2020-01-14
CUST2677,Central,77,2022-12-25
CUST2678,Central,65,2023-02-03
CUST2679,Central,24,2022-04-22
CUST2680,Central,74,2020-01-25
CUST2681,South,35,2020-02-04
CUST2682,West,24,2022-12-20
CUST2683,West,28,2021-07-16
CUST2684,South,100,2023-01-02
CUST2685,East,80,2021-08-10
CUST2686,East,16,2020-02-05
CUST2687,Central,59,2022-10-25
CUST2688,North,81,2022-05-31
CUST2689,East,54,2021-01-02
CUST2690,North,79,2020-08-07
CUST2691,West,16,2020-07-16
CUST2692,North,15,2022-12-09
CUST2693,West,98,2020-10-31
CUST2694,South,11,2021-05-08
CUST2695,South,65,2021-01-28
CUST2696,Central,79,2023-06-23
CUST2697,East,90,2022-12-14
CUST2698,Central,68,2021-05-31
CUST2699,West,43,2021-12-26
CUST2700,Central,69,2021-07-01
CUST2701,North,99,2022-03-23
CUST2702,West,13,2020-06-10
CUST2703,South,10,2022-02-03
CUST2704,East,75,2022-04-11
CUST2705,West,82,2022-07-29
CUST2706,West,98,2023-03-03
CUST2707,North,41,2021-05-13
CUST2708,East,50,2021-04-07
CUST2709,South,87,2021-09-06
CUST2710,West,71,2020-06-14
CUST2711,West,59,2020-03-05
CUST2712,North,39,2020-07-10
CUST2713,Central,3,2022-04-10
CUST2714,South,76,2022-02-15
CUST2715,East,7,2022-02-11
CUST2716,West,49,2023-02-05
CUST2717,West,26,2022-09-01
CUST2718,South,33,2020-04-24
CUST2719,Central,48,2020-01-20
CUST2720,West,79,2020-12-16
CUST2721,South,2,2020-06-18
CUST2722,North,71,2022-10-20
CUST2723,Central,32,2022-06-07
CUST2724,East,4,2021-11-09
CUST2725,West,20,2023-03-04
CUST2726,South,36,2020-07-14
CUST2727,North,32,2022-12-17
CUST2728,East,28,2020-03-28
CUST2729,South,77,2021-04-15
CUST2730,South,1,2021-03-08
CUST2731,East,60,2023-03-06
CUST2732,North,56,2022-08-31
CUST2733,North,35,2021-07-09
CUST2734,Central,30,2020-04-05
CUST2735,West,54,2020-06-01
CUST2736,East,36,2021-07-28
CUST2737,East,55,2023-01-17
CUST2738,East,89,2023-02-28
CUST2739,North,80,2020-03-08
CUST2740,West,58,2021-01-02
CUST2741,Central,83,2021-10-06
CUST2742,South,65,2020-02-02
CUST2743,South,69,2021-02-28
CUST2744,East,51,2023-04-17
CUST2745,West,22,2020-10-22
CUST2746,North,88,2022-03-26
CUST2747,West,53,2020-06-06
CUST2748,West,100,2021-09-04
CUST2749,North,36,2020-11-28
CUST2750,East,68,2023-02-28
CUST2751,West,36,2021-05-07
CUST2752,South,52,2023-03-06
CUST2753,North,53,2022-03-07
CUST2754,Central,82,2023-01-12
CUST2755,East,50,2021-11-10
CUST2756,North,80,2022-02-25
CUST2757,Central,41,2020-10-13
CUST2758,Central,18,2020-06-09
CUST2759,West,22,2022-10-22
CUST2760,West,66,2021-12-09
CUST2761,West,21,2020-04-19
CUST2762,North,100,2020-07-19
CUST2763,North,44,2022-06-14
CUST2764,East,47,2021-04-20
CUST2765,West,39,2020-06-04
CUST2766,Central,29,2021-11-28
CUST2767,South,54,2023-05-24
CUST2768,East,90,2023-06-11
CUST2769,North,85,2023-05-04
CUST2770,East,17,2022-03-23
CUST2771,East,80,2021-10-30
CUST2772,East,60,2020-03-01
CUST2773,East,31,2023-07-22
CUST2774,South,73,2021-07-13
CUST2775,West,95,2022-07-11
CUST2776,Central,78,2022-10-01
CUST2777,East,49,2021-04-12
CUST2778,East,2,2021-12-29
CUST2779,East,48,2023-02-06
CUST2780,West,14,2022-02-07
CUST2781,North,59,2022-06-03
CUST2782,North,97,2021-01-15
CUST2783,South,99,2023-04-14
CUST2784,North,58,2022-02-17
CUST2785,East,58,2020-06-24
CUST2786,East,51,2023-06-20
CUST2787,East,84,2021-08-27
CUST2788,South,2,2021-05-19
CUST2789,East,41,2020-05-30
CUST2790,North,83,2020-06-17
CUST2791,West,82,2021-07-02
CUST2792,West,16,2020-11-11
CUST2793,Central,4,2022-02-17
CUST2794,North,12,2023-07-22
CUST2795,East,29,2020-11-11
CUST2796,West,7,2022-03-08
CUST2797,North,14,2021-10-10
CUST2798,West,12,2022-01-08
CUST2799,East,99,2020-08-06
CUST2800,West,5,2020-07-06
CUST2801,Central,81,2020-01-11
CUST2802,Central,32,2021-09-23
CUST2803,West,74,2022-06-29
CUST2804,North,43,2022-01-07
CUST2805,North,81,2021-07-06
CUST2806,North,69,2020-07-28
CUST2807,West,45,2020-09-28
CUST2808,North,9,2020-06-27
CUST2809,East,49,2021-01-18
CUST2810,Central,33,2022-06-01
CUST2811,East,100,2022-07-08
CUST2812,North,100,2023-02-14
CUST2813,East,18,2023-02-10
CUST2814,North,9,2022-11-15
CUST2815,West,62,2022-04-15
CUST2816,East,57,2020-07-30
CUST2817,West,29,2020-02-23
CUST2818,West,78,2020-07-02
CUST2819,South,25,2021-12-25
CUST2820,North,15,2023-02-09
CUST2821,Central,6,2020-07-09
CUST2822,North,42,2023-05-07
CUST2823,Central,29,2023-05-09
CUST2824,North,79,2021-10-26
CUST2825,West,93,2022-02-27
CUST2826,East,4,2020-01-26
CUST2827,East,82,2021-08-20
CUST2828,South,57,2022-04-27
CUST2829,Central,49,2022-03-05
CUST2830,Central,44,2020-06-22
CUST2831,Central,80,2023-02-19
CUST2832,West,75,2021-05-12
CUST2833,Central,14,2023-03-17
CUST2834,East,3,2022-12-03
CUST2835,West,62,2020-12-13
CUST2836,North,64,2022-02-18
CUST2837,Central,45,2020-12-13
CUST2838,Central,82,2020-10-11
CUST2839,North,58,2021-07-04
CUST2840,Central,20,2021-09-08
CUST2841,North,58,2021-07-03
CUST2842,West,89,2022-10-06
CUST2843,East,57,2020-10-25
CUST2844,North,77,2020-05-09
CUST2845,South,68,2020-12-08
CUST2846,North,78,2022-06-09
CUST2847,Central,97,2021-07-19
CUST2848,West,92,2022-05-12
CUST2849,West,52,2021-09-05
CUST2850,North,37,2022-09-18
CUST2851,East,8,2020-06-06
CUST2852,South,44,2022-01-09
CUST2853,West,98,2021-05-30
CUST2854,Central,5,2021-05-20
CUST2855,Central,69,2023-07-04
CUST2856,East,31,2022-10-12
CUST2857,West,45,2023-05-01
CUST2858,North,9,2023-06-16
CUST2859,Central,32,2021-02-04
CUST2860,East,33,2022-07-26
CUST2861,West,67,2020-08-07
CUST2862,West,30,2020-10-04
CUST2863,West,76,2021-09-15
CUST2864,West,29,2020-01-14
CUST2865,West,3,2022-03-21
CUST2866,Central,90,2021-11-11
CUST2867,East,57,2023-06-24
CUST2868,West,30,2022-02-17
CUST2869,South,9,2021-11-05
CUST2870,South,26,2022-06-20
CUST2871,East,2,2021-11-16
CUST2872,North,62,2022-05-31
CUST2873,North,3,2023-05-02
CUST2874,North,46,2020-10-05
CUST2875,South,68,2021-09-07
CUST2876,North,25,2021-10-18
CUST2877,Central,51,2023-05-20
CUST2878,West,13,2021-02-15
CUST2879,South,44,2022-09-08
CUST2880,East,35,2021-10-05
CUST2881,East,55,2020-12-29
CUST2882,West,87,2022-03-26
CUST2883,South,9,2021-10-15
CUST2884,North,2,2021-08-19
CUST2885,North,61,2023-07-20
CUST2886,Central,41,2022-10-02
CUST2887,Central,44,2023-03-25
CUST2888,North,64,2021-05-11
CUST2889,East,31,2021-10-29
CUST2890,East,47,2022-02-09
CUST2891,Central,2,2021-07-28
CUST2892,West,96,2022-03-15
CUST2893,North,82,2022-01-17
CUST2894,Central,77,2020-08-21
CUST2895,Central,69,2023-02-28
CUST2896,North,58,2021-02-13
CUST2897,North,44,2023-04-27
CUST2898,East,74,2023-01-22
CUST2899,West,56,2021-01-03
CUST2900,West,43,2023-01-31
CUST2901,North,89,2020-02-25
CUST2902,South,34,2022-08-03
CUST2903,Central,30,2021-03-05
CUST2904,Central,71,2022-06-16
CUST2905,North,70,2021-08-19
CUST2906,South,55,2020-05-21
CUST2907,East,67,2022-04-17
CUST2908,North,13,2022-10-19
CUST2909,North,3,2020-10-12
CUST2910,Central,26,2023-07-21
CUST2911,North,57,2021-09-12
CUST2912,North,24,2021-05-10
CUST2913,North,53,2021-06-01
CUST2914,Central,70,2020-11-11
CUST2915,East,43,2022-05-16
CUST2916,East,60,2022-02-11
CUST2917,North,58,2020-05-31
CUST2918,Central,49,2022-07-08
CUST2919,East,42,2023-05-09
CUST2920,East,76,2022-09-08
CUST2921,East,100,2023-04-07
CUST2922,Central,66,2022-03-31
CUST2923,Central,11,2022-12-30
CUST2924,North,98,2022-11-03
CUST2925,West,90,2022-05-06
CUST2926,East,18,2023-01-18
CUST2927,West,85,2020-03-16
CUST2928,Central,100,2022-01-06
CUST2929,Central,52,2023-01-04
CUST2930,Central,46,2023-05-01
CUST2931,West,44,2020-06-23
CUST2932,Central,22,2020-08-11
CUST2933,North,53,2021-05-23
CUST2934,Central,59,2021-12-28
CUST2935,South,94,2020-12-06
CUST2936,West,30,2023-06-08
CUST2937,South,8,2020-03-31
CUST2938,Central,98,2023-02-27
CUST2939,North,57,2022-03-29
CUST2940,East,73,2021-11-10
CUST2941,Central,20,2022-05-31
CUST2942,North,25,2020-08-04
CUST2943,West,19,2020-01-22
CUST2944,South,5,2020-07-20
CUST2945,South,75,2021-06-13
CUST2946,South,79,2021-03-30
CUST2947,West,72,2022-11-11
CUST2948,North,83,2022-11-28
CUST2949,West,87,2023-02-16
CUST2950,South,27,2023-04-03
CUST2951,Central,40,2023-03-24
CUST2952,East,96,2021-03-28
CUST2953,West,26,2022-07-01
CUST2954,West,27,2022-02-05
CUST2955,North,62,2022-03-12
CUST2956,North,83,2022-08-06
CUST2957,West,50,2023-04-20
CUST2958,South,42,2022-10-21
CUST2959,East,29,2020-11-04
CUST2960,North,39,2021-12-07
CUST2961,South,60,2020-02-20
CUST2962,Central,41,2022-09-15
CUST2963,North,33,2020-08-02
CUST2964,South,83,2021-08-28
CUST2965,South,83,2022-05-01
CUST2966,East,97,2020-06-24
CUST2967,East,16,2020-08-25
CUST2968,Central,23,2020-10-17
CUST2969,South,7,2021-12-14
CUST2970,South,26,2021-09-30
CUST2971,East,96,2021-12-03
CUST2972,North,12,2022-07-21
CUST2973,North,72,2021-02-27
CUST2974,West,5,2022-12-03
CUST2975,East,92,2022-09-16
CUST2976,West,69,2021-12-14
CUST2977,East,49,2022-09-02
CUST2978,Central,26,2020-07-18
CUST2979,South,5,2022-06-16
CUST2980,Central,22,2022-07-15
CUST2981,East,79,2021-10-15
CUST2982,South,13,2020-05-17
CUST2983,North,28,2021-09-06
CUST2984,North,33,2020-04-01
CUST2985,West,23,2020-08-23
CUST2986,East,97,2020-02-16
CUST2987,East,18,2021-12-03
CUST2988,North,30,2020-08-11
CUST2989,Central,26,2020-12-02
CUST2990,South,16,2021-05-14
CUST2991,Central,77,2022-11-22
CUST2992,Central,39,2020-12-23
CUST2993,North,33,2023-02-04
CUST2994,North,26,2020-11-23
CUST2995,North,48,2021-11-08
CUST2996,West,65,2023-02-20
CUST2997,Central,38,2022-05-23
CUST2998,East,2,2022-08-04
CUST2999,South,6,2021-04-19
CUST3000,West,46,2022-04-09
CUST3001,East,50,2023-07-13
CUST3002,Central,38,2021-01-12
CUST3003,North,88,2021-01-16
CUST3004,Central,18,2022-06-04
CUST3005,South,27,2022-03-21
CUST3006,West,41,2020-02-29
CUST3007,West,72,2023-06-11
CUST3008,South,92,2021-02-08
CUST3009,East,74,2022-07-09
CUST3010,East,17,2023-04-27
CUST3011,West,62,2022-05-29
CUST3012,West,29,2022-03-07
CUST3013,North,58,2020-01-10
CUST3014,East,70,2021-03-15
CUST3015,South,78,2021-02-25
CUST3016,East,22,2021-07-24
CUST3017,North,6,2020-05-08
CUST3018,West,26,2023-03-28
CUST3019,West,39,2020-07-27
CUST3020,North,12,2023-01-04
CUST3021,South,99,2021-01-17
CUST3022,West,14,2022-01-19
CUST3023,Central,22,2021-10-29
CUST3024,West,51,2021-02-07
CUST3025,Central,23,2022-07-26
CUST3026,North,48,2020-08-21
CUST3027,North,71,2021-06-21
CUST3028,West,50,2022-09-29
CUST3029,East,89,2022-12-16
CUST3030,Central,13,2021-10-03
CUST3031,South,85,2023-05-07
CUST3032,West,10,2022-03-06
CUST3033,South,55,2023-06-05
CUST3034,West,9,2022-03-14
CUST3035,East,79,2023-04-17
CUST3036,East,52,2020-08-21
CUST3037,East,2,2021-12-13
CUST3038,East,25,2021-12-21
CUST3039,North,13,2022-07-26
CUST3040,North,98,2023-06-18
CUST3041,Central,51,2020-12-19
CUST3042,South,58,2021-09-01
CUST3043,West,34,2023-06-12
CUST3044,West,35,2023-04-23
CUST3045,North,3,2020-06-22
CUST3046,West,59,2020-10-01
CUST3047,North,70,2021-10-03
CUST3048,Central,48,2020-08-29
CUST3049,South,64,2021-05-03
CUST3050,Central,19,2021-09-17
CUST3051,East,67,2020-08-27
CUST3052,East,82,2021-01-09
CUST3053,East,73,2022-02-03
CUST3054,Central,76,2020-10-16
CUST3055,West,5,2022-11-12
CUST3056,South,67,2022-03-06
CUST3057,East,11,2022-05-06
CUST3058,East,94,2023-05-06
CUST3059,East,68,2020-10-09
CUST3060,South,69,2023-03-23
CUST3061,East,1,2022-02-24
CUST3062,South,91,2022-05-16
CUST3063,East,92,2021-01-15
CUST3064,Central,63,2022-09-23
CUST3065,Central,29,2023-01-05
CUST3066,South,82,2020-12-20
CUST3067,Central,12,2023-02-10
CUST3068,South,77,2020-12-07
CUST3069,Central,41,2022-09-29
CUST3070,Central,2,2021-08-14
CUST3071,South,37,2020-10-14
CUST3072,West,45,2021-01-18
CUST3073,Central,80,2021-10-06
CUST3074,East,48,2022-07-12
CUST3075,West,24,2023-06-22
CUST3076,South,99,2020-04-19
CUST3077,West,22,2022-01-05
CUST3078,North,100,2020-01-20
CUST3079,North,11,2022-09-19
CUST3080,Central,58,2020-10-06
CUST3081,Central,46,2021-02-03
CUST3082,East,29,2022-02-25
CUST3083,West,35,2023-02-24
CUST3084,North,15,2022-11-01
CUST3085,Central,60,2022-10-10
CUST3086,West,95,2022-04-17
CUST3087,Central,42,2022-10-04
CUST3088,Central,43,2022-05-01
CUST3089,North,80,2022-06-28
CUST3090,North,74,2022-09-27
CUST3091,Central,49,2020-12-08
CUST3092,South,64,2020-06-18
CUST3093,Central,32,2023-03-03
CUST3094,Central,64,2020-03-04
CUST3095,East,2,2021-03-27
CUST3096,East,24,2021-08-21
CUST3097,East,87,2020-03-07
CUST3098,South,66,2021-07-16
CUST3099,South,38,2021-04-05
CUST3100,Central,31,2023-01-06
CUST3101,East,26,2021-08-14
CUST3102,South,29,2020-12-10
CUST3103,North,67,2022-07-25
CUST3104,Central,78,2023-03-04
CUST3105,West,25,2022-10-11
CUST3106,Central,48,2023-01-30
CUST3107,West,65,2022-11-12
CUST3108,East,53,2020-08-19
CUST3109,West,67,2023-03-18
CUST3110,East,90,2020-08-21
CUST3111,North,18,2021-07-02
CUST3112,West,9,2023-01-17
CUST3113,Central,38,2022-01-21
CUST3114,East,87,2023-01-15
CUST3115,Central,21,2020-03-26
CUST3116,South,65,2022-06-22
CUST3117,East,21,2023-01-23
CUST3118,West,27,2021-03-23
CUST3119,East,70,2022-05-20
CUST3120,Central,44,2020-07-28
CUST3121,North,100,2021-05-21
CUST3122,East,28,2021-09-01
CUST3123,West,45,2020-03-07
CUST3124,South,17,2022-07-10
CUST3125,North,40,2021-06-22
CUST3126,South,3,2021-12-14
CUST3127,East,76,2020-06-27
CUST3128,Central,76,2022-06-18
CUST3129,Central,66,2020-08-28
CUST3130,West,46,2021-04-30
CUST3131,Central,86,2021-03-05
CUST3132,North,87,2023-04-19
CUST3133,Central,30,2021-12-19
CUST3134,West,69,2023-06-03
CUST3135,East,9,2023-07-19
CUST3136,East,85,2022-05-26
CUST3137,Central,11,2020-12-05
CUST3138,South,69,2023-06-15
CUST3139,East,99,2020-10-12
CUST3140,Central,91,2021-02-27
CUST3141,West,66,2021-02-27
CUST3142,Central,88,2020-05-01
CUST3143,East,31,2023-03-13
CUST3144,West,33,2021-12-19
CUST3145,Central,39,2022-12-26
CUST3146,North,94,2021-07-29
CUST3147,West,46,2023-05-07
CUST3148,North,37,2023-01-08
CUST3149,South,92,2020-12-10
CUST3150,West,60,2021-10-24
CUST3151,North,31,2021-08-22
CUST3152,East,11,2021-08-15
CUST3153,East,87,2023-03-18
CUST3154,South,2,2021-07-01
CUST3155,West,27,2022-11-19
CUST3156,West,99,2020-07-14
CUST3157,West,2,2020-10-04
CUST3158,South,21,2022-04-22
CUST3159,West,58,2020-05-01
CUST3160,East,5,2021-07-21
CUST3161,North,52,2020-09-16
CUST3162,East,45,2020-09-28
CUST3163,East,85,2021-05-26
CUST3164,North,93,2020-10-26
CUST3165,East,20,2021-10-21
CUST3166,South,61,2021-05-21
CUST3167,North,38,2022-03-15
CUST3168,East,20,2022-09-29
CUST3169,Central,25,2020-10-18
CUST3170,East,2,2023-03-28
CUST3171,South,32,2023-07-19
CUST3172,West,26,2021-07-04
CUST3173,East,70,2023-07-09
CUST3174,West,41,2022-04-28
CUST3175,Central,67,2022-02-07
CUST3176,East,97,2022-07-14
CUST3177,North,1,2020-06-03
CUST3178,West,51,2023-07-21
CUST3179,Central,5,2020-07-09
CUST3180,North,13,2022-04-05
CUST3181,North,19,2022-11-21
CUST3182,North,12,2021-07-23
CUST3183,North,48,2022-01-25
CUST3184,East,25,2022-07-20
CUST3185,East,57,2022-09-26
CUST3186,East,35,2021-11-01
CUST3187,Central,76,2023-04-06
CUST3188,Central,94,2020-01-06
CUST3189,Central,5,2020-07-09
CUST3190,South,98,2022-07-27
CUST3191,Central,22,2023-07-24
CUST3192,East,77,2022-01-03
CUST3193,East,57,2020-05-09
CUST3194,South,47,2022-12-30
CUST3195,South,54,2022-03-25
CUST3196,Central,3,2021-03-22
CUST3197,West,53,2022-05-29
CUST3198,South,84,2021-03-09
CUST3199,North,31,2022-10-10
CUST3200,East,69,2021-07-03
CUST3201,North,88,2021-10-23
CUST3202,East,33,2021-08-03
CUST3203,East,72,2021-11-22
CUST3204,South,88,2023-01-25
CUST3205,South,50,2023-03-29
CUST3206,North,84,2020-09-24
CUST3207,East,16,2023-03-05
CUST3208,North,76,2022-09-20
CUST3209,West,77,2021-12-04
CUST3210,North,39,2020-04-09
CUST3211,Central,89,2020-04-04
CUST3212,North,46,2020-07-22
CUST3213,Central,96,2023-07-06
CUST3214,Central,88,2022-07-30
CUST3215,Central,47,2020-02-03
CUST3216,West,44,2020-09-11
CUST3217,North,9,2020-11-19
CUST3218,North,87,2022-06-22
CUST3219,West,50,2022-07-23
CUST3220,East,77,2020-01-02
CUST3221,South,60,2022-05-26
CUST3222,North,96,2021-02-18
CUST3223,South,15,2020-09-27
CUST3224,West,36,2021-09-10
CUST3225,East,63,2020-11-21
CUST3226,East,69,2021-07-15
CUST3227,East,86,2020-07-10
CUST3228,West,80,2022-01-08
CUST3229,Central,41,2021-05-27
CUST3230,Central,74,2020-06-17
CUST3231,South,24,2022-01-31
CUST3232,Central,82,2020-12-04
CUST3233,Central,49,2020-04-16
CUST3234,East,18,2022-03-22
CUST3235,East,7,2023-07-05
CUST3236,South,4,2021-09-17
CUST3237,North,90,2021-04-24
CUST3238,South,69,2022-05-29
CUST3239,South,60,2020-07-05
CUST3240,West,55,2020-07-13
CUST3241,West,16,2020-01-03
CUST3242,South,99,2021-03-13
CUST3243,South,90,2022-09-03
CUST3244,South,82,2020-06-08
CUST3245,Central,29,2020-09-28
CUST3246,West,23,2023-04-30
CUST3247,South,14,2021-04-08
